teller,aanslag,deel_box1,deel_box3,deel_div
1490,-2721.7523878337297,0.15000000000000002,0.35000000000000003,1.0
1491,-2721.7523878337306,0.15000000000000002,0.4,0.0
1492,-2721.7523878337306,0.15000000000000002,0.4,0.05
1493,-2721.7523878337306,0.15000000000000002,0.4,0.1
1494,-2721.7523878337306,0.15000000000000002,0.4,0.15000000000000002
1495,-2721.7523878337306,0.15000000000000002,0.4,0.2
1496,-2721.7523878337306,0.15000000000000002,0.4,0.25
1497,-2721.7523878337306,0.15000000000000002,0.4,0.30000000000000004
1498,-2721.7523878337306,0.15000000000000002,0.4,0.35000000000000003
1499,-2721.7523878337306,0.15000000000000002,0.4,0.4
1500,-2721.7523878337306,0.15000000000000002,0.4,0.45
1501,-2721.7523878337306,0.15000000000000002,0.4,0.5
1502,-2721.7523878337306,0.15000000000000002,0.4,0.55
1503,-2721.7523878337306,0.15000000000000002,0.4,0.6000000000000001
1504,-2721.7523878337306,0.15000000000000002,0.4,0.65
1505,-2721.7523878337306,0.15000000000000002,0.4,0.7000000000000001
1506,-2721.7523878337306,0.15000000000000002,0.4,0.75
1507,-2721.7523878337306,0.15000000000000002,0.4,0.8
1508,-2721.7523878337306,0.15000000000000002,0.4,0.8500000000000001
1509,-2721.7523878337306,0.15000000000000002,0.4,0.9
1510,-2721.7523878337306,0.15000000000000002,0.4,0.9500000000000001
1511,-2721.7523878337306,0.15000000000000002,0.4,1.0
1512,-2721.752387833729,0.15000000000000002,0.45,0.0
1513,-2721.752387833729,0.15000000000000002,0.45,0.05
1514,-2721.752387833729,0.15000000000000002,0.45,0.1
1515,-2721.752387833729,0.15000000000000002,0.45,0.15000000000000002
1516,-2721.752387833729,0.15000000000000002,0.45,0.2
1517,-2721.752387833729,0.15000000000000002,0.45,0.25
1518,-2721.752387833729,0.15000000000000002,0.45,0.30000000000000004
1519,-2721.752387833729,0.15000000000000002,0.45,0.35000000000000003
1520,-2721.752387833729,0.15000000000000002,0.45,0.4
1521,-2721.752387833729,0.15000000000000002,0.45,0.45
1522,-2721.752387833729,0.15000000000000002,0.45,0.5
1523,-2721.752387833729,0.15000000000000002,0.45,0.55
1524,-2721.752387833729,0.15000000000000002,0.45,0.6000000000000001
1525,-2721.752387833729,0.15000000000000002,0.45,0.65
1526,-2721.752387833729,0.15000000000000002,0.45,0.7000000000000001
1527,-2721.752387833729,0.15000000000000002,0.45,0.75
1528,-2721.752387833729,0.15000000000000002,0.45,0.8
1529,-2721.752387833729,0.15000000000000002,0.45,0.8500000000000001
1530,-2721.752387833729,0.15000000000000002,0.45,0.9
1531,-2721.752387833729,0.15000000000000002,0.45,0.9500000000000001
1532,-2721.752387833729,0.15000000000000002,0.45,1.0
1533,-2721.7523878337306,0.15000000000000002,0.5,0.0
1534,-2721.7523878337306,0.15000000000000002,0.5,0.05
1535,-2721.7523878337306,0.15000000000000002,0.5,0.1
1536,-2721.7523878337306,0.15000000000000002,0.5,0.15000000000000002
1537,-2721.7523878337306,0.15000000000000002,0.5,0.2
1538,-2721.7523878337306,0.15000000000000002,0.5,0.25
1539,-2721.7523878337306,0.15000000000000002,0.5,0.30000000000000004
1540,-2721.7523878337306,0.15000000000000002,0.5,0.35000000000000003
1541,-2721.7523878337306,0.15000000000000002,0.5,0.4
1542,-2721.7523878337306,0.15000000000000002,0.5,0.45
1543,-2721.7523878337306,0.15000000000000002,0.5,0.5
1544,-2721.7523878337306,0.15000000000000002,0.5,0.55
1545,-2721.7523878337306,0.15000000000000002,0.5,0.6000000000000001
1546,-2721.7523878337306,0.15000000000000002,0.5,0.65
1547,-2721.7523878337306,0.15000000000000002,0.5,0.7000000000000001
1548,-2721.7523878337306,0.15000000000000002,0.5,0.75
1549,-2721.7523878337306,0.15000000000000002,0.5,0.8
1550,-2721.7523878337306,0.15000000000000002,0.5,0.8500000000000001
1551,-2721.7523878337306,0.15000000000000002,0.5,0.9
1552,-2721.7523878337306,0.15000000000000002,0.5,0.9500000000000001
1553,-2721.7523878337306,0.15000000000000002,0.5,1.0
1554,-2721.7523878337324,0.15000000000000002,0.55,0.0
1555,-2721.7523878337324,0.15000000000000002,0.55,0.05
1556,-2721.7523878337324,0.15000000000000002,0.55,0.1
1557,-2721.7523878337324,0.15000000000000002,0.55,0.15000000000000002
1558,-2721.7523878337324,0.15000000000000002,0.55,0.2
1559,-2721.7523878337324,0.15000000000000002,0.55,0.25
1560,-2721.7523878337324,0.15000000000000002,0.55,0.30000000000000004
1561,-2721.7523878337324,0.15000000000000002,0.55,0.35000000000000003
1562,-2721.7523878337324,0.15000000000000002,0.55,0.4
1563,-2721.7523878337324,0.15000000000000002,0.55,0.45
1564,-2721.7523878337324,0.15000000000000002,0.55,0.5
1565,-2721.7523878337324,0.15000000000000002,0.55,0.55
1566,-2721.7523878337324,0.15000000000000002,0.55,0.6000000000000001
1567,-2721.7523878337324,0.15000000000000002,0.55,0.65
1568,-2721.7523878337324,0.15000000000000002,0.55,0.7000000000000001
1569,-2721.7523878337324,0.15000000000000002,0.55,0.75
1570,-2721.7523878337324,0.15000000000000002,0.55,0.8
1571,-2721.7523878337324,0.15000000000000002,0.55,0.8500000000000001
1572,-2721.7523878337324,0.15000000000000002,0.55,0.9
1573,-2721.7523878337324,0.15000000000000002,0.55,0.9500000000000001
1574,-2721.7523878337324,0.15000000000000002,0.55,1.0
1575,-2721.7523878337297,0.15000000000000002,0.6000000000000001,0.0
1576,-2721.7523878337297,0.15000000000000002,0.6000000000000001,0.05
1577,-2721.7523878337297,0.15000000000000002,0.6000000000000001,0.1
1578,-2721.7523878337297,0.15000000000000002,0.6000000000000001,0.15000000000000002
1579,-2721.7523878337297,0.15000000000000002,0.6000000000000001,0.2
1580,-2721.7523878337297,0.15000000000000002,0.6000000000000001,0.25
1581,-2721.7523878337297,0.15000000000000002,0.6000000000000001,0.30000000000000004
1582,-2721.7523878337297,0.15000000000000002,0.6000000000000001,0.35000000000000003
1583,-2721.7523878337297,0.15000000000000002,0.6000000000000001,0.4
1584,-2721.7523878337297,0.15000000000000002,0.6000000000000001,0.45
1585,-2721.7523878337297,0.15000000000000002,0.6000000000000001,0.5
1586,-2721.7523878337297,0.15000000000000002,0.6000000000000001,0.55
1587,-2721.7523878337297,0.15000000000000002,0.6000000000000001,0.6000000000000001
1588,-2721.7523878337297,0.15000000000000002,0.6000000000000001,0.65
1589,-2721.7523878337297,0.15000000000000002,0.6000000000000001,0.7000000000000001
1590,-2721.7523878337297,0.15000000000000002,0.6000000000000001,0.75
1591,-2721.7523878337297,0.15000000000000002,0.6000000000000001,0.8
1592,-2721.7523878337297,0.15000000000000002,0.6000000000000001,0.8500000000000001
1593,-2721.7523878337297,0.15000000000000002,0.6000000000000001,0.9
1594,-2721.7523878337297,0.15000000000000002,0.6000000000000001,0.9500000000000001
1595,-2721.7523878337297,0.15000000000000002,0.6000000000000001,1.0
1596,-2721.752387833727,0.15000000000000002,0.65,0.0
1597,-2721.752387833727,0.15000000000000002,0.65,0.05
1598,-2721.752387833727,0.15000000000000002,0.65,0.1
1599,-2721.752387833727,0.15000000000000002,0.65,0.15000000000000002
1600,-2721.752387833727,0.15000000000000002,0.65,0.2
1601,-2721.752387833727,0.15000000000000002,0.65,0.25
1602,-2721.752387833727,0.15000000000000002,0.65,0.30000000000000004
1603,-2721.752387833727,0.15000000000000002,0.65,0.35000000000000003
1604,-2721.752387833727,0.15000000000000002,0.65,0.4
1605,-2721.752387833727,0.15000000000000002,0.65,0.45
1606,-2721.752387833727,0.15000000000000002,0.65,0.5
1607,-2721.752387833727,0.15000000000000002,0.65,0.55
1608,-2721.752387833727,0.15000000000000002,0.65,0.6000000000000001
1609,-2721.752387833727,0.15000000000000002,0.65,0.65
1610,-2721.752387833727,0.15000000000000002,0.65,0.7000000000000001
1611,-2721.752387833727,0.15000000000000002,0.65,0.75
1612,-2721.752387833727,0.15000000000000002,0.65,0.8
1613,-2721.752387833727,0.15000000000000002,0.65,0.8500000000000001
1614,-2721.752387833727,0.15000000000000002,0.65,0.9
1615,-2721.752387833727,0.15000000000000002,0.65,0.9500000000000001
1616,-2721.752387833727,0.15000000000000002,0.65,1.0
1617,-2721.7523878337324,0.15000000000000002,0.7000000000000001,0.0
1618,-2721.7523878337324,0.15000000000000002,0.7000000000000001,0.05
1619,-2721.7523878337324,0.15000000000000002,0.7000000000000001,0.1
1620,-2721.7523878337324,0.15000000000000002,0.7000000000000001,0.15000000000000002
1621,-2721.7523878337324,0.15000000000000002,0.7000000000000001,0.2
1622,-2721.7523878337324,0.15000000000000002,0.7000000000000001,0.25
1623,-2721.7523878337324,0.15000000000000002,0.7000000000000001,0.30000000000000004
1624,-2721.7523878337324,0.15000000000000002,0.7000000000000001,0.35000000000000003
1625,-2721.7523878337324,0.15000000000000002,0.7000000000000001,0.4
1626,-2721.7523878337324,0.15000000000000002,0.7000000000000001,0.45
1627,-2721.7523878337324,0.15000000000000002,0.7000000000000001,0.5
1628,-2721.7523878337324,0.15000000000000002,0.7000000000000001,0.55
1629,-2721.7523878337324,0.15000000000000002,0.7000000000000001,0.6000000000000001
1630,-2721.7523878337324,0.15000000000000002,0.7000000000000001,0.65
1631,-2721.7523878337324,0.15000000000000002,0.7000000000000001,0.7000000000000001
1632,-2721.7523878337324,0.15000000000000002,0.7000000000000001,0.75
1633,-2721.7523878337324,0.15000000000000002,0.7000000000000001,0.8
1634,-2721.7523878337324,0.15000000000000002,0.7000000000000001,0.8500000000000001
1635,-2721.7523878337324,0.15000000000000002,0.7000000000000001,0.9
1636,-2721.7523878337324,0.15000000000000002,0.7000000000000001,0.9500000000000001
1637,-2721.7523878337324,0.15000000000000002,0.7000000000000001,1.0
1638,-2721.7523878337306,0.15000000000000002,0.75,0.0
1639,-2721.7523878337306,0.15000000000000002,0.75,0.05
1640,-2721.7523878337306,0.15000000000000002,0.75,0.1
1641,-2721.7523878337306,0.15000000000000002,0.75,0.15000000000000002
1642,-2721.7523878337306,0.15000000000000002,0.75,0.2
1643,-2721.7523878337306,0.15000000000000002,0.75,0.25
1644,-2721.7523878337306,0.15000000000000002,0.75,0.30000000000000004
1645,-2721.7523878337306,0.15000000000000002,0.75,0.35000000000000003
1646,-2721.7523878337306,0.15000000000000002,0.75,0.4
1647,-2721.7523878337306,0.15000000000000002,0.75,0.45
1648,-2721.7523878337306,0.15000000000000002,0.75,0.5
1649,-2721.7523878337306,0.15000000000000002,0.75,0.55
1650,-2721.7523878337306,0.15000000000000002,0.75,0.6000000000000001
1651,-2721.7523878337306,0.15000000000000002,0.75,0.65
1652,-2721.7523878337306,0.15000000000000002,0.75,0.7000000000000001
1653,-2721.7523878337306,0.15000000000000002,0.75,0.75
1654,-2721.7523878337306,0.15000000000000002,0.75,0.8
1655,-2721.7523878337306,0.15000000000000002,0.75,0.8500000000000001
1656,-2721.7523878337306,0.15000000000000002,0.75,0.9
1657,-2721.7523878337306,0.15000000000000002,0.75,0.9500000000000001
1658,-2721.7523878337306,0.15000000000000002,0.75,1.0
1659,-2721.752387833729,0.15000000000000002,0.8,0.0
1660,-2721.752387833729,0.15000000000000002,0.8,0.05
1661,-2721.752387833729,0.15000000000000002,0.8,0.1
1662,-2721.752387833729,0.15000000000000002,0.8,0.15000000000000002
1663,-2721.752387833729,0.15000000000000002,0.8,0.2
1664,-2721.752387833729,0.15000000000000002,0.8,0.25
1665,-2721.752387833729,0.15000000000000002,0.8,0.30000000000000004
1666,-2721.752387833729,0.15000000000000002,0.8,0.35000000000000003
1667,-2721.752387833729,0.15000000000000002,0.8,0.4
1668,-2721.752387833729,0.15000000000000002,0.8,0.45
1669,-2721.752387833729,0.15000000000000002,0.8,0.5
1670,-2721.752387833729,0.15000000000000002,0.8,0.55
1671,-2721.752387833729,0.15000000000000002,0.8,0.6000000000000001
1672,-2721.752387833729,0.15000000000000002,0.8,0.65
1673,-2721.752387833729,0.15000000000000002,0.8,0.7000000000000001
1674,-2721.752387833729,0.15000000000000002,0.8,0.75
1675,-2721.752387833729,0.15000000000000002,0.8,0.8
1676,-2721.752387833729,0.15000000000000002,0.8,0.8500000000000001
1677,-2721.752387833729,0.15000000000000002,0.8,0.9
1678,-2721.752387833729,0.15000000000000002,0.8,0.9500000000000001
1679,-2721.752387833729,0.15000000000000002,0.8,1.0
1680,-2721.7523878337306,0.15000000000000002,0.8500000000000001,0.0
1681,-2721.7523878337306,0.15000000000000002,0.8500000000000001,0.05
1682,-2721.7523878337306,0.15000000000000002,0.8500000000000001,0.1
1683,-2721.7523878337306,0.15000000000000002,0.8500000000000001,0.15000000000000002
1684,-2721.7523878337306,0.15000000000000002,0.8500000000000001,0.2
1685,-2721.7523878337306,0.15000000000000002,0.8500000000000001,0.25
1686,-2721.7523878337306,0.15000000000000002,0.8500000000000001,0.30000000000000004
1687,-2721.7523878337306,0.15000000000000002,0.8500000000000001,0.35000000000000003
1688,-2721.7523878337306,0.15000000000000002,0.8500000000000001,0.4
1689,-2721.7523878337306,0.15000000000000002,0.8500000000000001,0.45
1690,-2721.7523878337306,0.15000000000000002,0.8500000000000001,0.5
1691,-2721.7523878337306,0.15000000000000002,0.8500000000000001,0.55
1692,-2721.7523878337306,0.15000000000000002,0.8500000000000001,0.6000000000000001
1693,-2721.7523878337306,0.15000000000000002,0.8500000000000001,0.65
1694,-2721.7523878337306,0.15000000000000002,0.8500000000000001,0.7000000000000001
1695,-2721.7523878337306,0.15000000000000002,0.8500000000000001,0.75
1696,-2721.7523878337306,0.15000000000000002,0.8500000000000001,0.8
1697,-2721.7523878337306,0.15000000000000002,0.8500000000000001,0.8500000000000001
1698,-2721.7523878337306,0.15000000000000002,0.8500000000000001,0.9
1699,-2721.7523878337306,0.15000000000000002,0.8500000000000001,0.9500000000000001
1700,-2721.7523878337306,0.15000000000000002,0.8500000000000001,1.0
1701,-2721.7523878337315,0.15000000000000002,0.9,0.0
1702,-2721.7523878337315,0.15000000000000002,0.9,0.05
1703,-2721.7523878337315,0.15000000000000002,0.9,0.1
1704,-2721.7523878337315,0.15000000000000002,0.9,0.15000000000000002
1705,-2721.7523878337315,0.15000000000000002,0.9,0.2
1706,-2721.7523878337315,0.15000000000000002,0.9,0.25
1707,-2721.7523878337315,0.15000000000000002,0.9,0.30000000000000004
1708,-2721.7523878337315,0.15000000000000002,0.9,0.35000000000000003
1709,-2721.7523878337315,0.15000000000000002,0.9,0.4
1710,-2721.7523878337315,0.15000000000000002,0.9,0.45
1711,-2721.7523878337315,0.15000000000000002,0.9,0.5
1712,-2721.7523878337315,0.15000000000000002,0.9,0.55
1713,-2721.7523878337315,0.15000000000000002,0.9,0.6000000000000001
1714,-2721.7523878337315,0.15000000000000002,0.9,0.65
1715,-2721.7523878337315,0.15000000000000002,0.9,0.7000000000000001
1716,-2721.7523878337315,0.15000000000000002,0.9,0.75
1717,-2721.7523878337315,0.15000000000000002,0.9,0.8
1718,-2721.7523878337315,0.15000000000000002,0.9,0.8500000000000001
1719,-2721.7523878337315,0.15000000000000002,0.9,0.9
1720,-2721.7523878337315,0.15000000000000002,0.9,0.9500000000000001
1721,-2721.7523878337315,0.15000000000000002,0.9,1.0
1722,-2721.752387833729,0.15000000000000002,0.9500000000000001,0.0
1723,-2721.752387833729,0.15000000000000002,0.9500000000000001,0.05
1724,-2721.752387833729,0.15000000000000002,0.9500000000000001,0.1
1725,-2721.752387833729,0.15000000000000002,0.9500000000000001,0.15000000000000002
1726,-2721.752387833729,0.15000000000000002,0.9500000000000001,0.2
1727,-2721.752387833729,0.15000000000000002,0.9500000000000001,0.25
1728,-2721.752387833729,0.15000000000000002,0.9500000000000001,0.30000000000000004
1729,-2721.752387833729,0.15000000000000002,0.9500000000000001,0.35000000000000003
1730,-2721.752387833729,0.15000000000000002,0.9500000000000001,0.4
1731,-2721.752387833729,0.15000000000000002,0.9500000000000001,0.45
1732,-2721.752387833729,0.15000000000000002,0.9500000000000001,0.5
1733,-2721.752387833729,0.15000000000000002,0.9500000000000001,0.55
1734,-2721.752387833729,0.15000000000000002,0.9500000000000001,0.6000000000000001
1735,-2721.752387833729,0.15000000000000002,0.9500000000000001,0.65
1736,-2721.752387833729,0.15000000000000002,0.9500000000000001,0.7000000000000001
1737,-2721.752387833729,0.15000000000000002,0.9500000000000001,0.75
1738,-2721.752387833729,0.15000000000000002,0.9500000000000001,0.8
1739,-2721.752387833729,0.15000000000000002,0.9500000000000001,0.8500000000000001
1740,-2721.752387833729,0.15000000000000002,0.9500000000000001,0.9
1741,-2721.752387833729,0.15000000000000002,0.9500000000000001,0.9500000000000001
1742,-2721.752387833729,0.15000000000000002,0.9500000000000001,1.0
1743,-2721.7523878337306,0.15000000000000002,1.0,0.0
1744,-2721.7523878337306,0.15000000000000002,1.0,0.05
1745,-2721.7523878337306,0.15000000000000002,1.0,0.1
1746,-2721.7523878337306,0.15000000000000002,1.0,0.15000000000000002
1747,-2721.7523878337306,0.15000000000000002,1.0,0.2
1748,-2721.7523878337306,0.15000000000000002,1.0,0.25
1749,-2721.7523878337306,0.15000000000000002,1.0,0.30000000000000004
1750,-2721.7523878337306,0.15000000000000002,1.0,0.35000000000000003
1751,-2721.7523878337306,0.15000000000000002,1.0,0.4
1752,-2721.7523878337306,0.15000000000000002,1.0,0.45
1753,-2721.7523878337306,0.15000000000000002,1.0,0.5
1754,-2721.7523878337306,0.15000000000000002,1.0,0.55
1755,-2721.7523878337306,0.15000000000000002,1.0,0.6000000000000001
1756,-2721.7523878337306,0.15000000000000002,1.0,0.65
1757,-2721.7523878337306,0.15000000000000002,1.0,0.7000000000000001
1758,-2721.7523878337306,0.15000000000000002,1.0,0.75
1759,-2721.7523878337306,0.15000000000000002,1.0,0.8
1760,-2721.7523878337306,0.15000000000000002,1.0,0.8500000000000001
1761,-2721.7523878337306,0.15000000000000002,1.0,0.9
1762,-2721.7523878337306,0.15000000000000002,1.0,0.9500000000000001
1763,-2721.7523878337306,0.15000000000000002,1.0,1.0
1764,-2729.8423878337308,0.2,0.0,0.0
1765,-2729.8423878337308,0.2,0.0,0.05
1766,-2729.8423878337308,0.2,0.0,0.1
1767,-2729.8423878337308,0.2,0.0,0.15000000000000002
1768,-2729.8423878337308,0.2,0.0,0.2
1769,-2729.8423878337308,0.2,0.0,0.25
1770,-2729.8423878337308,0.2,0.0,0.30000000000000004
1771,-2729.8423878337308,0.2,0.0,0.35000000000000003
1772,-2729.8423878337308,0.2,0.0,0.4
1773,-2729.8423878337308,0.2,0.0,0.45
1774,-2729.8423878337308,0.2,0.0,0.5
1775,-2729.8423878337308,0.2,0.0,0.55
1776,-2729.8423878337308,0.2,0.0,0.6000000000000001
1777,-2729.8423878337308,0.2,0.0,0.65
1778,-2729.8423878337308,0.2,0.0,0.7000000000000001
1779,-2729.8423878337308,0.2,0.0,0.75
1780,-2729.8423878337308,0.2,0.0,0.8
1781,-2729.8423878337308,0.2,0.0,0.8500000000000001
1782,-2729.8423878337308,0.2,0.0,0.9
1783,-2729.8423878337308,0.2,0.0,0.9500000000000001
1784,-2729.8423878337308,0.2,0.0,1.0
1785,-2729.8423878337326,0.2,0.05,0.0
1786,-2729.8423878337326,0.2,0.05,0.05
1787,-2729.8423878337326,0.2,0.05,0.1
1788,-2729.8423878337326,0.2,0.05,0.15000000000000002
1789,-2729.8423878337326,0.2,0.05,0.2
1790,-2729.8423878337326,0.2,0.05,0.25
1791,-2729.8423878337326,0.2,0.05,0.30000000000000004
1792,-2729.8423878337326,0.2,0.05,0.35000000000000003
1793,-2729.8423878337326,0.2,0.05,0.4
1794,-2729.8423878337326,0.2,0.05,0.45
1795,-2729.8423878337326,0.2,0.05,0.5
1796,-2729.8423878337326,0.2,0.05,0.55
1797,-2729.8423878337326,0.2,0.05,0.6000000000000001
1798,-2729.8423878337326,0.2,0.05,0.65
1799,-2729.8423878337326,0.2,0.05,0.7000000000000001
1800,-2729.8423878337326,0.2,0.05,0.75
1801,-2729.8423878337326,0.2,0.05,0.8
1802,-2729.8423878337326,0.2,0.05,0.8500000000000001
1803,-2729.8423878337326,0.2,0.05,0.9
1804,-2729.8423878337326,0.2,0.05,0.9500000000000001
1805,-2729.8423878337326,0.2,0.05,1.0
1806,-2729.8423878337308,0.2,0.1,0.0
1807,-2729.8423878337308,0.2,0.1,0.05
1808,-2729.8423878337308,0.2,0.1,0.1
1809,-2729.8423878337308,0.2,0.1,0.15000000000000002
1810,-2729.8423878337308,0.2,0.1,0.2
1811,-2729.8423878337308,0.2,0.1,0.25
1812,-2729.8423878337308,0.2,0.1,0.30000000000000004
1813,-2729.8423878337308,0.2,0.1,0.35000000000000003
1814,-2729.8423878337308,0.2,0.1,0.4
1815,-2729.8423878337308,0.2,0.1,0.45
1816,-2729.8423878337308,0.2,0.1,0.5
1817,-2729.8423878337308,0.2,0.1,0.55
1818,-2729.8423878337308,0.2,0.1,0.6000000000000001
1819,-2729.8423878337308,0.2,0.1,0.65
1820,-2729.8423878337308,0.2,0.1,0.7000000000000001
1821,-2729.8423878337308,0.2,0.1,0.75
1822,-2729.8423878337308,0.2,0.1,0.8
1823,-2729.8423878337308,0.2,0.1,0.8500000000000001
1824,-2729.8423878337308,0.2,0.1,0.9
1825,-2729.8423878337308,0.2,0.1,0.9500000000000001
1826,-2729.8423878337308,0.2,0.1,1.0
1827,-2729.8423878337326,0.2,0.15000000000000002,0.0
1828,-2729.8423878337326,0.2,0.15000000000000002,0.05
1829,-2729.8423878337326,0.2,0.15000000000000002,0.1
1830,-2729.8423878337326,0.2,0.15000000000000002,0.15000000000000002
1831,-2729.8423878337326,0.2,0.15000000000000002,0.2
1832,-2729.8423878337326,0.2,0.15000000000000002,0.25
1833,-2729.8423878337326,0.2,0.15000000000000002,0.30000000000000004
1834,-2729.8423878337326,0.2,0.15000000000000002,0.35000000000000003
1835,-2729.8423878337326,0.2,0.15000000000000002,0.4
1836,-2729.8423878337326,0.2,0.15000000000000002,0.45
1837,-2729.8423878337326,0.2,0.15000000000000002,0.5
1838,-2729.8423878337326,0.2,0.15000000000000002,0.55
1839,-2729.8423878337326,0.2,0.15000000000000002,0.6000000000000001
1840,-2729.8423878337326,0.2,0.15000000000000002,0.65
1841,-2729.8423878337326,0.2,0.15000000000000002,0.7000000000000001
1842,-2729.8423878337326,0.2,0.15000000000000002,0.75
1843,-2729.8423878337326,0.2,0.15000000000000002,0.8
1844,-2729.8423878337326,0.2,0.15000000000000002,0.8500000000000001
1845,-2729.8423878337326,0.2,0.15000000000000002,0.9
1846,-2729.8423878337326,0.2,0.15000000000000002,0.9500000000000001
1847,-2729.8423878337326,0.2,0.15000000000000002,1.0
1848,-2729.8423878337344,0.2,0.2,0.0
1849,-2729.8423878337344,0.2,0.2,0.05
1850,-2729.8423878337344,0.2,0.2,0.1
1851,-2729.8423878337344,0.2,0.2,0.15000000000000002
1852,-2729.8423878337344,0.2,0.2,0.2
1853,-2729.8423878337344,0.2,0.2,0.25
1854,-2729.8423878337344,0.2,0.2,0.30000000000000004
1855,-2729.8423878337344,0.2,0.2,0.35000000000000003
1856,-2729.8423878337344,0.2,0.2,0.4
1857,-2729.8423878337344,0.2,0.2,0.45
1858,-2729.8423878337344,0.2,0.2,0.5
1859,-2729.8423878337344,0.2,0.2,0.55
1860,-2729.8423878337344,0.2,0.2,0.6000000000000001
1861,-2729.8423878337344,0.2,0.2,0.65
1862,-2729.8423878337344,0.2,0.2,0.7000000000000001
1863,-2729.8423878337344,0.2,0.2,0.75
1864,-2729.8423878337344,0.2,0.2,0.8
1865,-2729.8423878337344,0.2,0.2,0.8500000000000001
1866,-2729.8423878337344,0.2,0.2,0.9
1867,-2729.8423878337344,0.2,0.2,0.9500000000000001
1868,-2729.8423878337344,0.2,0.2,1.0
1869,-2729.8423878337308,0.2,0.25,0.0
1870,-2729.8423878337308,0.2,0.25,0.05
1871,-2729.8423878337308,0.2,0.25,0.1
1872,-2729.8423878337308,0.2,0.25,0.15000000000000002
1873,-2729.8423878337308,0.2,0.25,0.2
1874,-2729.8423878337308,0.2,0.25,0.25
1875,-2729.8423878337308,0.2,0.25,0.30000000000000004
1876,-2729.8423878337308,0.2,0.25,0.35000000000000003
1877,-2729.8423878337308,0.2,0.25,0.4
1878,-2729.8423878337308,0.2,0.25,0.45
1879,-2729.8423878337308,0.2,0.25,0.5
1880,-2729.8423878337308,0.2,0.25,0.55
1881,-2729.8423878337308,0.2,0.25,0.6000000000000001
1882,-2729.8423878337308,0.2,0.25,0.65
1883,-2729.8423878337308,0.2,0.25,0.7000000000000001
1884,-2729.8423878337308,0.2,0.25,0.75
1885,-2729.8423878337308,0.2,0.25,0.8
1886,-2729.8423878337308,0.2,0.25,0.8500000000000001
1887,-2729.8423878337308,0.2,0.25,0.9
1888,-2729.8423878337308,0.2,0.25,0.9500000000000001
1889,-2729.8423878337308,0.2,0.25,1.0
1890,-2729.842387833729,0.2,0.30000000000000004,0.0
1891,-2729.842387833729,0.2,0.30000000000000004,0.05
1892,-2729.842387833729,0.2,0.30000000000000004,0.1
1893,-2729.842387833729,0.2,0.30000000000000004,0.15000000000000002
1894,-2729.842387833729,0.2,0.30000000000000004,0.2
1895,-2729.842387833729,0.2,0.30000000000000004,0.25
1896,-2729.842387833729,0.2,0.30000000000000004,0.30000000000000004
1897,-2729.842387833729,0.2,0.30000000000000004,0.35000000000000003
1898,-2729.842387833729,0.2,0.30000000000000004,0.4
1899,-2729.842387833729,0.2,0.30000000000000004,0.45
1900,-2729.842387833729,0.2,0.30000000000000004,0.5
1901,-2729.842387833729,0.2,0.30000000000000004,0.55
1902,-2729.842387833729,0.2,0.30000000000000004,0.6000000000000001
1903,-2729.842387833729,0.2,0.30000000000000004,0.65
1904,-2729.842387833729,0.2,0.30000000000000004,0.7000000000000001
1905,-2729.842387833729,0.2,0.30000000000000004,0.75
1906,-2729.842387833729,0.2,0.30000000000000004,0.8
1907,-2729.842387833729,0.2,0.30000000000000004,0.8500000000000001
1908,-2729.842387833729,0.2,0.30000000000000004,0.9
1909,-2729.842387833729,0.2,0.30000000000000004,0.9500000000000001
1910,-2729.842387833729,0.2,0.30000000000000004,1.0
1911,-2729.8423878337308,0.2,0.35000000000000003,0.0
1912,-2729.8423878337308,0.2,0.35000000000000003,0.05
1913,-2729.8423878337308,0.2,0.35000000000000003,0.1
1914,-2729.8423878337308,0.2,0.35000000000000003,0.15000000000000002
1915,-2729.8423878337308,0.2,0.35000000000000003,0.2
1916,-2729.8423878337308,0.2,0.35000000000000003,0.25
1917,-2729.8423878337308,0.2,0.35000000000000003,0.30000000000000004
1918,-2729.8423878337308,0.2,0.35000000000000003,0.35000000000000003
1919,-2729.8423878337308,0.2,0.35000000000000003,0.4
1920,-2729.8423878337308,0.2,0.35000000000000003,0.45
1921,-2729.8423878337308,0.2,0.35000000000000003,0.5
1922,-2729.8423878337308,0.2,0.35000000000000003,0.55
1923,-2729.8423878337308,0.2,0.35000000000000003,0.6000000000000001
1924,-2729.8423878337308,0.2,0.35000000000000003,0.65
1925,-2729.8423878337308,0.2,0.35000000000000003,0.7000000000000001
1926,-2729.8423878337308,0.2,0.35000000000000003,0.75
1927,-2729.8423878337308,0.2,0.35000000000000003,0.8
1928,-2729.8423878337308,0.2,0.35000000000000003,0.8500000000000001
1929,-2729.8423878337308,0.2,0.35000000000000003,0.9
1930,-2729.8423878337308,0.2,0.35000000000000003,0.9500000000000001
1931,-2729.8423878337308,0.2,0.35000000000000003,1.0
1932,-2729.8423878337326,0.2,0.4,0.0
1933,-2729.8423878337326,0.2,0.4,0.05
1934,-2729.8423878337326,0.2,0.4,0.1
1935,-2729.8423878337326,0.2,0.4,0.15000000000000002
1936,-2729.8423878337326,0.2,0.4,0.2
1937,-2729.8423878337326,0.2,0.4,0.25
1938,-2729.8423878337326,0.2,0.4,0.30000000000000004
